document_id,equipment_id,name,org_name,previous_status,new_status,matched_query,queries_tried_count,queries_tried,papers_count,error
eqnet-5089,eqnet-5089,オミックス解析ソフトウェア,岡山大学 自然生命科学研究支援センター ゲノムプロテオーム解析部門,,no_results_verified,"TITLE-ABS-KEY(""オミックス解析ソフトウェア その他 その他"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""オミックス解析ソフトウェア その他 その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""オミックス解析ソフトウェア その他 その他"") AND TITLE-ABS-KEY(""その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""オミックス解析ソフトウェア その他 その他"") AND AFFIL(""岡山大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-509,eqnet-509,超高感度等温滴定型カロリーメータ (MicroCal iTC200),長崎大学 薬学部,,ready,"TITLE-ABS-KEY(""MicroCal"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""MicroCal"") AND DOCTYPE(ar OR cp)",3,
eqnet-5090,eqnet-5090,リアルタイムPCR(Analytik Jean qTOWERiris touch),鳥取大学 研究推進機構 研究基盤センター 機器運用・研究支援部門,,ready,"TITLE-ABS-KEY(""PCR"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""PCR"") AND DOCTYPE(ar OR cp)",3,
eqnet-5091,eqnet-5091,600MHz核磁気共鳴装置(BRUKER製・AVANCE NEO 600),横浜国立大学 研究推進機構 機器分析評価センター,,ready,"TITLE-ABS-KEY(""NMR"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""NMR"") AND DOCTYPE(ar OR cp)",3,
eqnet-5099,eqnet-5099,RI画像データ解析システム(Cytiva Amersham Typhoon IP),神戸大学 研究基盤センター アイソトープ部門,,ready,"TITLE-ABS-KEY(""RI"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""RI"") AND DOCTYPE(ar OR cp)",3,
eqnet-51,eqnet-51,四軸型単結晶X線回折装置 リガク(株)製 AFC7R Mercury CCD型,岐阜大学 工学部 化学・生命工学科,,ready,"TITLE-ABS-KEY(""XRD"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""XRD"") AND DOCTYPE(ar OR cp)",3,
eqnet-5100,eqnet-5100,多本架冷却遠心機(トミー精工 AX-501),神戸大学 研究基盤センター アイソトープ部門,,ready,"TITLE-ABS-KEY(""AX"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""AX"") AND DOCTYPE(ar OR cp)",3,
eqnet-5101,eqnet-5101,発光・蛍光イメージングシステム(バイオ・ラッドラボラトリーズ ChemiDoc Touch MP),神戸大学 研究基盤センター アイソトープ部門,,ready,"TITLE-ABS-KEY(""ChemiDoc"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""ChemiDoc"") AND DOCTYPE(ar OR cp)",3,
eqnet-5102,eqnet-5102,ドライブロックバス アズワン EB-603A,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""EB"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""EB"") AND DOCTYPE(ar OR cp)",3,
eqnet-5103,eqnet-5103,ガスクロマトグラフィー(FID/TCD) 島津製作所 GC-2014,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""FID"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""FID"") AND DOCTYPE(ar OR cp)",3,
eqnet-5104,eqnet-5104,高速液体クロマトグラフィー(RI/UV-vis) 島津製作所 LC-20AD,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""RI"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""RI"") AND DOCTYPE(ar OR cp)",3,
eqnet-5105,eqnet-5105,透過型電子顕微鏡(TEM)(JEOL JEM-2100Plus),鳥取大学 研究推進機構 研究基盤センター 機器運用・研究支援部門,,ready,"TITLE-ABS-KEY(""TEM"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TEM"") AND DOCTYPE(ar OR cp)",3,
eqnet-5106,eqnet-5106,光電比色計 Klett-Summerson 800-3,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""Klett"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""Klett"") AND DOCTYPE(ar OR cp)",3,
eqnet-5107,eqnet-5107,吸光度プレートリーダー Agilent(BIOTEK) EPOCH2 NS-SN,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""Agilent"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""Agilent"") AND DOCTYPE(ar OR cp)",3,
eqnet-5108,eqnet-5108,超微量分光光度計 Thermo Scientific NanoDrop ONE,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""Thermo"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""Thermo"") AND DOCTYPE(ar OR cp)",3,
eqnet-5109,eqnet-5109,分光光度計 JASCO V-730 BIO,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""JASCO"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""JASCO"") AND DOCTYPE(ar OR cp)",3,
eqnet-5110,eqnet-5110,ゲル撮影装置 ATTO プリントグラフクラシック,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""ATTO"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""ATTO"") AND DOCTYPE(ar OR cp)",3,
eqnet-5111,eqnet-5111,サーマルサイクラー Analytikjena Biometra T ADVANCED,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""Analytikjena"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""Analytikjena"") AND DOCTYPE(ar OR cp)",3,
eqnet-5112,eqnet-5112,シェーカー TAITEC BR-43FM ➀,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",3,
eqnet-5113,eqnet-5113,シェーカー TAITEC BR-43FM 2,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",3,
eqnet-5114,eqnet-5114,シェーカー TAITEC BR-43FM 3,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",3,
eqnet-5115,eqnet-5115,シェーカー TAITEC BR-43FM 4,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",3,
eqnet-5116,eqnet-5116,シェーカー TAITEC BR-43FM 5,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",3,
eqnet-5117,eqnet-5117,シェーカー TAITEC BR-43FM 6,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",3,
eqnet-5118,eqnet-5118,シェーカー TAITEC BR-43FL ➀,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",3,
eqnet-5119,eqnet-5119,シェーカー TAITEC BR-43FL 2,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",3,
eqnet-5121,eqnet-5121,シェーカー TAITEC BR-43FL 4,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",3,
eqnet-5122,eqnet-5122,シェーカー TAITEC BR-23FP ➀,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",3,
eqnet-5123,eqnet-5123,シェーカー TAITEC BR-23FP 2,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",3,
eqnet-5124,eqnet-5124,シェーカー TAITEC NR-150 ➀,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",3,
eqnet-5125,eqnet-5125,シェーカー TAITEC NR-150 2,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",3,
eqnet-5126,eqnet-5126,シェーカー TAITEC NR-3,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",3,
eqnet-5127,eqnet-5127,シェーカー TAITEC NR-30,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TAITEC"") AND DOCTYPE(ar OR cp)",3,
eqnet-5129,eqnet-5129,シェーカー New Brunswick Scientific innova2300 ➀,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""New"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""New"") AND DOCTYPE(ar OR cp)",3,
eqnet-5130,eqnet-5130,シェーカー New Brunswick Scientific innova2300 2,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""New"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""New"") AND DOCTYPE(ar OR cp)",3,
eqnet-5131,eqnet-5131,シェーカー New Brunswick Scientific G10,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""New"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""New"") AND DOCTYPE(ar OR cp)",3,
eqnet-5132,eqnet-5132,ファーメンター (10L) ミツワフロンテック NBC-10000(10L) 2,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""10L"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""10L"") AND DOCTYPE(ar OR cp)",3,
eqnet-5133,eqnet-5133,ファーメンター (10L) ミツワフロンテック NBC-10000(10L) ➀,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""10L"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""10L"") AND DOCTYPE(ar OR cp)",3,
eqnet-5134,eqnet-5134,ファーメンター (2L) Mitsuwa Frontech NBC-2000 2,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""2L"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""2L"") AND DOCTYPE(ar OR cp)",3,
eqnet-5135,eqnet-5135,ファーメンター (2L) Mitsuwa Frontech NBC-2000 3,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""2L"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""2L"") AND DOCTYPE(ar OR cp)",3,
eqnet-5136,eqnet-5136,ファーメンター (2L) Mitsuwa Frontech NBC-2000 4,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""2L"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""2L"") AND DOCTYPE(ar OR cp)",3,
eqnet-5137,eqnet-5137,ファーメンター(濃縮装置付10L) ミツワフロンテック M0821(濃縮装置付10L),山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""10L"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""10L"") AND DOCTYPE(ar OR cp)",3,
eqnet-5139,eqnet-5139,攪拌機付300L発酵槽 使用温度 室温~80°C,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""300L"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""300L"") AND DOCTYPE(ar OR cp)",3,
eqnet-5140,eqnet-5140,インキュベーター EYELA MTI-201,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""EYELA"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""EYELA"") AND DOCTYPE(ar OR cp)",3,
eqnet-5141,eqnet-5141,小型ブロックインキュベーター ATTO WSC-2610,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""ATTO"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""ATTO"") AND DOCTYPE(ar OR cp)",3,
eqnet-5142,eqnet-5142,サーモミキサー eppendorf Thermo Mixer C ➀,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""eppendorf"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""eppendorf"") AND DOCTYPE(ar OR cp)",3,
eqnet-5143,eqnet-5143,サーモミキサー eppendorf Thermo Mixer C 2,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""eppendorf"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""eppendorf"") AND DOCTYPE(ar OR cp)",3,
eqnet-5144,eqnet-5144,サーモミキサー eppendorf Thermo Mixer C 3,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""eppendorf"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""eppendorf"") AND DOCTYPE(ar OR cp)",3,
eqnet-5145,eqnet-5145,サーモミキサー eppendorf Thermo Mixer C 4,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""eppendorf"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""eppendorf"") AND DOCTYPE(ar OR cp)",3,
eqnet-5146,eqnet-5146,サーモミキサー eppendorf Thermo Mixer C 5,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""eppendorf"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""eppendorf"") AND DOCTYPE(ar OR cp)",3,
eqnet-5147,eqnet-5147,冷却遠心分離機 KUBOTA KUBOTA7820,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""KUBOTA"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""KUBOTA"") AND DOCTYPE(ar OR cp)",3,
eqnet-5148,eqnet-5148,冷却遠心分離機 Hitachi CR20GIII,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""Hitachi"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""Hitachi"") AND DOCTYPE(ar OR cp)",3,
eqnet-5149,eqnet-5149,遠心分離機 日立工機 CF15RN,山口大学 中高温微生物研究センター,,no_results_verified,"TITLE-ABS-KEY(""CF15RN"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""CF15RN"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""CF15RN"") AND TITLE-ABS-KEY(""遠心分離機"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""CF15RN"") AND AFFIL(""山口大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-5150,eqnet-5150,遠心分離機 日立工機 CT6D,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""CT6D"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""CT6D"") AND DOCTYPE(ar OR cp)",1,
eqnet-5151,eqnet-5151,遠心分離機 himac CT15E,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""himac"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""himac"") AND DOCTYPE(ar OR cp)",3,
eqnet-5152,eqnet-5152,オートクレーブ TOMY LSX-700,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""TOMY"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TOMY"") AND DOCTYPE(ar OR cp)",3,
eqnet-5153,eqnet-5153,オートクレーブ TOMY BSX-500 ➀,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""TOMY"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TOMY"") AND DOCTYPE(ar OR cp)",3,
eqnet-5154,eqnet-5154,オートクレーブ TOMY BSX-500 2,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""TOMY"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TOMY"") AND DOCTYPE(ar OR cp)",3,
eqnet-5155,eqnet-5155,細胞破砕装置 AMINCO FA-078,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""AMINCO"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""AMINCO"") AND DOCTYPE(ar OR cp)",3,
eqnet-5156,eqnet-5156,凍結乾燥機 EYELA FDM-2000,山口大学 中高温微生物研究センター,,ready,"TITLE-ABS-KEY(""EYELA"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""EYELA"") AND DOCTYPE(ar OR cp)",3,
eqnet-5158,eqnet-5158,核磁気共鳴装置(日本電子・JNM-ECZL400R)(固体用),千葉大学 共用機器センター 共用機器センタ- 共用機器センター,,ready,"TITLE-ABS-KEY(""NMR"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""NMR"") AND DOCTYPE(ar OR cp)",3,
eqnet-5162,eqnet-5162,透過型分析電子顕微鏡(日本電子・JEM-2100Plus),名古屋工業大学 産学官金連携機構設備共用部門,,ready,"TITLE-ABS-KEY(""TEM"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TEM"") AND DOCTYPE(ar OR cp)",3,
eqnet-5163,eqnet-5163,透過型分析電子顕微鏡(日本電子・JEM-F200),名古屋工業大学 産学官金連携機構設備共用部門,,ready,"TITLE-ABS-KEY(""TEM"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TEM"") AND DOCTYPE(ar OR cp)",3,
eqnet-5164,eqnet-5164,複合ビーム加工観察装置(FIB-SEM;日本電子・JIB-4700F),名古屋工業大学 産学官金連携機構設備共用部門,,ready,"TITLE-ABS-KEY(""SEM"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""SEM"") AND DOCTYPE(ar OR cp)",3,
eqnet-5167,eqnet-5167,マトリックス蒸着装置(島津製作所・iMLayer),名古屋工業大学 産学官金連携機構設備共用部門,,ready,"TITLE-ABS-KEY(""iMLayer"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""iMLayer"") AND DOCTYPE(ar OR cp)",3,
eqnet-5168,eqnet-5168,マトリックス自動塗布装置(島津製作所・iMLayer AERO),名古屋工業大学 産学官金連携機構設備共用部門,,ready,"TITLE-ABS-KEY(""iMLayer"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""iMLayer"") AND DOCTYPE(ar OR cp)",3,
eqnet-5169,eqnet-5169,高速液体クロマトグラフ/イオンモビリティ搭載型四重極飛行時間型質量分析計(HPLC-IMS-QToFMS;Waters・SELECT SERIES Cyclic IMS),名古屋工業大学 産学官金連携機構設備共用部門,,ready,"TITLE-ABS-KEY(""LCMS"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""LCMS"") AND DOCTYPE(ar OR cp)",3,
eqnet-5170,eqnet-5170,応力制御式レオメーター(Anton Paar AG・MCR-302),名古屋工業大学 産学官金連携機構設備共用部門,,ready,"TITLE-ABS-KEY(""Anton"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""Anton"") AND DOCTYPE(ar OR cp)",3,
eqnet-5171,eqnet-5171,簡易接触角計(協和界面科学・DM500),名古屋工業大学 産学官金連携機構設備共用部門,,ready,"TITLE-ABS-KEY(""DM500"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""DM500"") AND DOCTYPE(ar OR cp)",3,
eqnet-5179,eqnet-5179,オールインワン蛍光顕微鏡 (KEYENCE BZ X-700),鹿児島大学 医歯学総合研究科 共同利用研究室 共同利用研究室,,ready,"TITLE-ABS-KEY(""KEYENCE"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""KEYENCE"") AND DOCTYPE(ar OR cp)",3,
eqnet-5181,eqnet-5181,透過型電子顕微鏡 (HITACHI H7650),鹿児島大学 医歯学総合研究科 共同利用研究室 共同利用研究室,,ready,"TITLE-ABS-KEY(""TEM"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TEM"") AND DOCTYPE(ar OR cp)",3,
eqnet-5182,eqnet-5182,オールインワン蛍光顕微鏡 (KEYENCE BZ-8000),鹿児島大学 医歯学総合研究科 共同利用研究室 共同利用研究室,,ready,"TITLE-ABS-KEY(""KEYENCE"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""KEYENCE"") AND DOCTYPE(ar OR cp)",3,
eqnet-5183,eqnet-5183,インテリジェント顕微鏡 (Leica DM6000B),鹿児島大学 医歯学総合研究科 共同利用研究室 共同利用研究室,,ready,"TITLE-ABS-KEY(""Leica"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""Leica"") AND DOCTYPE(ar OR cp)",3,
eqnet-5184,eqnet-5184,超ミクロトーム (Leica EM UC7),鹿児島大学 医歯学総合研究科 共同利用研究室 共同利用研究室,,ready,"TITLE-ABS-KEY(""Leica"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""Leica"") AND DOCTYPE(ar OR cp)",3,
eqnet-5185,eqnet-5185,凍結切片作製装置 (Thermo CryoStar NX70),鹿児島大学 医歯学総合研究科 共同利用研究室 共同利用研究室,,ready,"TITLE-ABS-KEY(""Thermo"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""Thermo"") AND DOCTYPE(ar OR cp)",3,
eqnet-5186,eqnet-5186,脱気装置 (V-700),鹿児島大学 医歯学総合研究科 共同利用研究室 共同利用研究室,,ready,"TITLE-ABS-KEY(""V"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""V"") AND DOCTYPE(ar OR cp)",3,
eqnet-5187,eqnet-5187,恒温槽 (EM-200T),鹿児島大学 医歯学総合研究科 共同利用研究室 共同利用研究室,,ready,"TITLE-ABS-KEY(""EM"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""EM"") AND DOCTYPE(ar OR cp)",3,
eqnet-5188,eqnet-5188,親水処理装置 (Vacuum Device PIB-10),鹿児島大学 医歯学総合研究科 共同利用研究室 共同利用研究室,,ready,"TITLE-ABS-KEY(""Vacuum"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""Vacuum"") AND DOCTYPE(ar OR cp)",3,
eqnet-5189,eqnet-5189,In vivo 発光蛍光イメージング装置 (IVIS Lumina LT),鹿児島大学 医歯学総合研究科 共同利用研究室 共同利用研究室,,ready,"TITLE-ABS-KEY(""In"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""In"") AND DOCTYPE(ar OR cp)",3,
eqnet-519,eqnet-519,分光分析装置(UV) Shimazu UV-3100PC,長崎大学 研究開発推進機構,,ready,"TITLE-ABS-KEY(""UV"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""UV"") AND DOCTYPE(ar OR cp)",3,
eqnet-5190,eqnet-5190,3次元構築解析ソフト (Imaris),鹿児島大学 医歯学総合研究科 共同利用研究室 共同利用研究室,,ready,"TITLE-ABS-KEY(""Imaris"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""Imaris"") AND DOCTYPE(ar OR cp)",3,
eqnet-5191,eqnet-5191,フローサイトメーター(セルソーター) (BD FACS AriaII),鹿児島大学 医歯学総合研究科 共同利用研究室 共同利用研究室,,ready,"TITLE-ABS-KEY(""BD"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""BD"") AND DOCTYPE(ar OR cp)",3,
eqnet-5192,eqnet-5192,フローサイトメーター(セルアナライザー) (ベックマンコールター CytoFLEX),鹿児島大学 医歯学総合研究科 共同利用研究室 共同利用研究室,,ready,"TITLE-ABS-KEY(""CytoFLEX"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""CytoFLEX"") AND DOCTYPE(ar OR cp)",3,
eqnet-5193,eqnet-5193,セルイメージアナライザー(HCA) (Cell Insight),鹿児島大学 医歯学総合研究科 共同利用研究室 共同利用研究室,,ready,"TITLE-ABS-KEY(""HCA"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""HCA"") AND DOCTYPE(ar OR cp)",3,
eqnet-5194,eqnet-5194,セルカウンター (スクラム Cell Drop),鹿児島大学 医歯学総合研究科 南九州先端医療開発センター 南九州先端医療開発センター,,ready,"TITLE-ABS-KEY(""Cell"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""Cell"") AND DOCTYPE(ar OR cp)",3,
eqnet-5195,eqnet-5195,オートクレーブ (TOMY LSX-500),鹿児島大学 医歯学総合研究科 南九州先端医療開発センター 南九州先端医療開発センター,,ready,"TITLE-ABS-KEY(""TOMY"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TOMY"") AND DOCTYPE(ar OR cp)",3,
eqnet-5196,eqnet-5196,微量高速冷却遠心機 (TOMY MX-305),鹿児島大学 医歯学総合研究科 南九州先端医療開発センター 南九州先端医療開発センター,,ready,"TITLE-ABS-KEY(""TOMY"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TOMY"") AND DOCTYPE(ar OR cp)",3,
eqnet-5197,eqnet-5197,細胞外電位測定装置 (アルファメッドサイエンティフィック MED64),鹿児島大学 医歯学総合研究科 南九州先端医療開発センター 南九州先端医療開発センター,,ready,"TITLE-ABS-KEY(""MED64"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""MED64"") AND DOCTYPE(ar OR cp)",3,
